title,is_onion
Trump Solemnly Lays Wreath At Site Where He Would Have Died During Vietnam War If He Weren’t Rich,1
"Absolutely Beautiful: When This Elderly Woman Fell Down On The Sidewalk, Six Different People Jumped On Top Of Her To Protect Her From Meteors",1
Deloitte Hires Accountant After Noticing Popular Tweets Of Audit Calculations,1
"Beautiful: No Matter How Busy This Family Is, They Always Manage To Set Aside 15 Hours Every Day To Look At A Picture Of Waylon Smithers",1
The Key To Getting Pregnant Is Letting Everyone Know You’re Trying,1
Did ‘Sesame Street’ Go Too Far When It Taught Kids About Feminine Hygiene By Having Grover Die Of Toxic Shock Syndrome?,1
Man Finally Able To Forgive Self For Terrible Mistake He Made 2 Seconds Ago,1
"Kicking, Screaming Warren Buffett Dragged From Caesars Palace After Losing Everything At Roulette Wheel",1
"‘Men Are Not Oppressed,’ Says Woman Who Has No Idea What It Like To Take Two Whole Escalators To Get To Your Clothing Section At Zara",1
Alcoholic Father Granted Posthumous Sainthood By Catholic Family,1
6 Episodes Of 'The Office' That Flash Forward To Pam And Dwight Fucking On Jim's Grave,1
"Report: 750,000 Americans Die Each Year During First Attempt To Get Back In Shape",1
This is not up for debate.,1
Orioles Creeped Out By Fan Who Followed Them To Spring Training,1
How To Feel Emotions When Holding Your Newborn - Troublehacking with Drew Cleary,1
5 Mindfulness Exercises You Can Use To Remind Yourself That You’re Better Than A Frog,1
Remington Debuts New Split Barrel Murder-Suicide Shotgun.,1
Area Grandmother Comes Forward As 'Banksy',1
Amy Adams said WHAT?!,1
NFL Sues EA To End Production Of Unlicensed ‘Madden’ Video Games,1
5 Fond Memories From His Undergrad Years At Duke That R2-D2 Had To Delete To Make Room For The Death Star Plans,1
Weird Porno Stops At Kissing,1
Shocked Vladimir Putin Slowly Realizing He Didn’t Conspire With Trump Campaign,1
"Teen Boys Losing Virginity Earlier And Earlier, Report Teen Boys",1
He’s A Staunch Republican. She’s A Bleeding-Heart Liberal. They Don’t Know Each Other Or Anything. Who Knows Where We Were Going With This.,1
5 Things To Know About ‘Kingdom Hearts 3’,1
Former Lovers Meet In Coffee Shop For One Last Cliché,1
Why Can’t I Sell Any of These Fucking Bibles?,1
Lindsay Lohan Said What?!,1
Pope Spends Afternoon Filling In Glory Holes All Over St. Peter’s Basilica,1
Mom Decides Enough Time Has Passed To Lose Touch With Paramedic Who Saved Son’s Life,1
Yosemite Expands Lodging Accommodations With New Log Cabin High-Rises,1
Welcome To ClickHole’s At-Home Dance Fitness Program! Follow Along To Get Your Groove On!,1
Boring List Of 7 Trucks We Only Put Online Because It Wasn’t Too Much Work,1
Trump Dismisses Trump As A Distraction,1
The Saga Continues: J.K. Rowling Has Revealed That Harry Potter Currently Suffers From Erectile Dysfunction Which He Treats Using A Proprietary Blend Of Medicinal Herbs Available For $49.99 On Rowling’s Personal Website,1
Congo Approves Economic Stimulus Package Of AK-47 For Every Citizen,1
Nation Horrified To Discover Cory Booker Already A Senator,1
Glitch In Country Allows Citizens To Temporarily Walk Through Tables,1
Study: Most Serial Killers Did Not Receive Toy Every Time They Went To Store As Kids,1
Disappointing: NASA Just Announced That All The Water They Thought Was On Mars Is Just Normal Human Blood,1
Allergy Sufferer Dies After Being Stung By Dog,1
"J.K. Rowling Has Revealed That After Harry’s Class Graduated, Hagrid Basically Had No Friends Anymore And When He Died It Took People 3 Days To Notice",1
Suicide Rates Falling Worldwide,1
Leaked George Lucas Sex Tape Includes Digitally Inserted Footage Of Jabba The Hutt,1
Puberty Absolutely Teeing Off On Area Teen,1
Dog’s Eye Gunk Wiped Back On Dog,1
"FDA Figures It Will Get Around To Regulating Supplements With Names Like Black Widow, Yellow Demon",1
"Everyone In Middle East Given Own Country In 317,000,000-State Solution",1
"‘Wait, Mr. Bezos, You Forgot Your Tax Subsidy!’ Says Andrew Cuomo Running Behind Limo",1
Share This On Portugal’s Facebook Page To Let Them Know They Had A Good Run But It’s Time To Call It Quits,1
Every Baby Boomer In Country Urged To Resign After Photos Emerge Of Them In Blackface,1
Netflix Checks If Area Man Okay After Watching 'Sons Of Anarchy' Season In Single Sitting,1
Lethal Injection Least Effective Drugs Man Took While In Prison,1
Most people don’t know this!,1
Serial Killer Admits He’s Lost Track Of Pattern He Was Going For Originally,1
So-Called ‘Atheist’ Doesn’t Even Barge Into Churches Screaming ‘You’re All Brainwashed Fools’,1
"Each Year, More Than 60,000 Men Are Poached For Their Precious Corduroy. And The Crisis Is Only Getting Worse",1
"Tabloid Reveals Pete Davidson, Kate Beckinsale Only Dating As PR Stunt To Promote New York Rangers",1
Alcoholic Recovered,1
Scientists Genetically Engineer Lab Rat Predisposed To Think Anything Wrong With It Might Be Cancer,1
Antonio Brown Buys Pittsburgh Billboard To Thank Antonio Brown For Putting Up With City,1
Adorable Hedgehogs You Can Look At As Long As You Can Tolerate The Sounds Of A Man Chewing Loudly,1
Kim Jong-Un Panics After Returning To North Korea To Find Country’s Populace Has Escaped,1
Girl Power! American Girl Has Released A New Doll Who Was Alive During The Civil Rights Movement But Didn’t Really Help At All,1
Study Finds Mass Extinction Could Free Up Billions Of Dollars In Conservation Funding By 2024,1
Sea Of Hair Engulfs Nation After Bosley Physicians Lose Control Of Restoration,1
"Literary Historians Uncover Collection Of Breezy, Upbeat Edgar Allan Poe Writings Penned After Author Took Up Jogging",1
Shadow Of Intrigue Surrounds Local News Station’s Satellite Truck,1
Earth Passes Through Temporal Vortex Hurling Planet Into Year 2019,1
BuzzFeed CEO Gives Laid-Off Staffers Parting GIF,1
Kuwait Deploys Troop,1
"Intelligent, Condescending Life Discovered In Distant Galaxy",1
Nation’s Oppressed Christians Huddle Underground To Light Single Shriveled Christmas Shrub,1
Red Lobster Welcomes Back ‘Defrosted Shrimp Days’,1
Kamala Harris Assembles Campaign Staff Of Unpaid California Prison Laborers,1
John Malkovich Said What?!,1
It's so obvious.,1
Fans Rejoice! 5 Classic Moments Only Fans Will Remember!,1
Pat Sajak Said What?!,1
‘Anthem’ Developers Assure Players Whiteboard With Words ‘Jetpack+Guns?’ Will Be Playable Game By Friday,1
Golden Retriever Mauls 5 In Huge Victory For Pitbull Apologists,1
Nike Fires 8-Year-Old Shoemaker Responsible For Zion Williamson Injury,1
Hungover Man Horrified To Learn He Made Dozens Of Plans Last Night,1
Girl Power! 7 Women Who Are On This List,1
Mavericks Retire Dirk Nowitzki’s Jersey Fully Unaware He Still On Team,1
92% Of Area Woman’s Holiday Recipes Involve Pulverizing Bag Of Oreos,1
"""Transgendered"" sea anemone denounced as abomination by Clergy.",1
William Barr Declares Mueller Investigation Fully Exonerates Members Of Reagan Administration From Iran-Contra Involvement,1
Facebook: ‘Identifying Hate Speech Is Difficult Because Some Posts Actually Make Pretty Interesting Points’,1
Ruth Bader Ginsburg Returns To Supreme Court After Surgery,1
Frigid Chicago Bean Shrivels Up From Below-Zero Temperatures,1
First Openly Gay Racehorse To Compete Sunday,1
Inspiring Resolve: This 12-Year-Old Boy Is Determined To Get Away With Masturbating In The Hotel Room He’s Sharing With His Family On Vacation,1
Family Unsure Why Grandmother’s Caregiver Seems Like He Actually Enjoys Spending Time With Her,1
Sexist Media Keeps Only Referring To Woman As ‘Bride Of ISIS Soldier’,1
Sick Fuck: This Dog Is Way Too Happy About Smelling Cancer,1
Encouraging Report From Radical Extremist Think Tank Finds America No Safer Since 9/11,1
Sean McVay Begs Mother To Let Him Stay Up To Coach Rest Of Super Bowl,1
"Dick Cheney Finally Hunts Down, Kills Man He Shot In Face In 2006",1
Ronan Farrow Said What?!,1
Should Baseball Fix Its Pacing Issues By Limiting Visits To The In-Laws During Games?,1
Everyone In Pride Parade Straight,1
Congressmen Submit Emergency 3 AM Bill Demanding IHOP Stay Open All Night,1
Area Man Consults Internet Whenever Possible,1
Chuck Grassley Reveals He Voted Against MLK Day Due To Foreseeing How Everyone Would Dishonor His Memory,1
‘The Bachelor’ Accused Of Leveraging His Power As A Reality TV Star To Lure 30 Women To California Mansion,1
American Voices: Venezuela President: U.S. Invasion Would Be Worse Than Vietnam,1
Detective Not Sure He Was Close Enough To Partner To Endlessly Pursue Killer,1
5 Things To Know About ‘Anthem’,1
This Will Change the Way You Watch ‘Scarface’,1
TV In L.A. Bar Switched Over To ‘American Dad’ Rerun Without Complaint,1
Heartbreaking: Emperor Of Badminton Gets Chosen Last For Badminton Team By Gym Class Team Captain,1
New Office Manager Provides Terrifying Glimpse Into Plans For Regime By Placing New Collection Of Teas In Drawer,1
"Hundreds Of Blind, Pallid Disney Characters Discovered Living In Caves Deep Within Space Mountain",1
Cop Just In It For The Frisking,1
Man Who Has Clocked 137 Hours In RPG Can’t Believe He Has To Waste Precious Time Watching Cutscenes,1
MTA Unveils New Designated Seating For Commuters Who Look Like They’re About To Snap,1
8 Balloons For 8 Celebrities,1
Bernie Sanders Pledges To Release Ten Years Of Tax Returns,1
Tony Romo Realizes He Should Have Used Ability To Read Defenses Back When He Was Still Playing,1
College Unveils New Media Center Every Month.,1
Goose Thinking Of Migrating Home A Couple Weeks Early To Avoid The Crowds,1
8 Incredible Dr. Oz Quotes About Why Your Gooch Is 50 Times More Vital Than Your Heart Or Your Brain,1
Limited-Edition Solange Vinyl Features List Of Chores To Do While Album Plays In Background,1
Nation Admits It Could Probably Be Talked Into Another War,1
Affordable Housing FTW! This Cursed Ghost Ship Offers Free Room And Board To Anyone Willing To Join Their Eternally Damned Crew,1
Ann Coulter Attacks Trump For Cowardly Backing Down From Full On Race War,1
Farberware Releases New Nonstick Eggs,1
Pedestrian Crossing Street Makes Sure To Look At Approaching Car So Driver Will Feel More Guilty If They Run Him Over,1
"Son Needs Costume, 30 Individually Wrapped Treats Tomorrow Morning For Some School Celebration",1
Small Town Billionaire Fails To Make It In Big City,1
USDA Just Doing Quick Smell Tests To Inspect All The Backlogged Meat That Piled Up During Shutdown,1
This Loyal Dog Refuses To Leave A Grave That Has Peanut Butter On It,1
‘Apex Legends’ Players Finally Getting Good Enough To Make Game Impossible For Average People To Enjoy,1
Beauty Industry Announces Massive New Initiative To Make Women Self-Conscious About Their Palms,1
David Crosby Shows Photo Of Dwarven Blacksmith To Barber To Give Idea Of What He Wants,1
Nation Refuses To Read Headline Beyond Words '4-Year-Old Girl Forced To',1
Shocking Statistic: The Average American Is Ingesting More Than 8 Pounds Of Spiders Right This Second,1
Matt Gaetz Insists Pointing Rifle At Michael Cohen Throughout Testimony Not Witness Intimidation,1
Christian Pornographer Refuses To Film Sex Tape For Gay Couple,1
Foodies Rejoice! This Chef Make A Hamburger!!!,1
Parents’ Visit Injects $66 Into Local Apartment Economy,1
Matter Of Life And Death: First Responder Describes His Most Intense Rescues,1
Heartbreaking: This Man Works For A Website,1
Man Losing Respect For Incompetent Boss Who Won’t Fire Him,1
"Judge Restricts Roger Stone’s Travel Between Fox News, InfoWars Studios While Released On Bond",1
Jim Haggerty Porks The USA! -- Porkin' Across America -- Ep. 1,1
Kristen Stewart Said What?!,1
"‘You Know, I Directed It Too,’ Bradley Cooper Says Out Loud Again To No One In Particular",1
Zendaya Said What?!,1
"‘Just Take It Slow, And You’ll Be Fine,’ Drunk Driver Assures Self While Speeding Away In Stolen Police Car",1
Trump Administration Denies President Was Behind Jared Kushner’s Promotion To 4-Star General,1
Mom Makes Sure Everyone Has Masturbated Before Long Car Ride,1
Audience At Press Conference Relieved To Hear Steps Will Be Taken,1
Congress Agrees To $1.3 Billion For Protective Border Fencers,1
Disconcerted Woman Has No Memory Of Telling Dressing Room Attendant Her Name,1
Dog Can’t Believe Owner Left On Fucking MSNBC To Keep It Company While She At Work,1
Supportive Parents Encourage Child’s Interests In Anything Within 15-Minute Drive,1
U.S. Closes Final WWII Internment Camp,1
NEWS IN BRIEF Copycat Criminals Continue To Mimic Liquor Store Robbery From 1822,1
This Will Change The Way You Watch ‘Mary Poppins’,1
Dad Doesn’t Trust The Fish Here,1
Marine Biologists Train Highly Intelligent Octopus To Profitably Manage Mid-Size Aluminum Goods Supplier,1
Incredibly Sad: This Guy Got A New Blender And It Literally Changed His Life,1
A Love That Transcends Time And Space: This Elderly Couple Died Within 8 Years Of Each Other,1
Wallace Shawn Emerges As Frontrunner To Replace Daniel Craig As James Bond,1
Jeremy Renner Said What?!,1
Mueller Gives Up Trying To Get Report Published After Receiving 19th Literary Agent Rejection,1
"Fighting Harassment: Twitter Will Now Only Allow Users To Tweet, ‘Die, Bitch’ To Bitches Who Should Die",1
Report: Papa Will Be So Very Cross You’ve Lost Grandfather’s Hunting Cap,1
"Totally Embarrassing: This Woman Forgot To Bring Her Monocle To Her Tap Class, And Now She Looks Like A Fool With Just Her Top Hat And Cane",1
Kavanaugh Offers Elena Kagan Pull Of Vodka From Aquafina Bottle,1
Sighing Banksy Methodically Kills Another Few Kids Who Stumbled Upon Him Doing Graffiti,1
Woman’s Children Officially Old Enough To Pony Up For Good Birthday Gift This Year,1
"Santorum Now Viciously Condemning Homosexuals, Minorities, Women For $100,000 Speaking Fee",1
"Jodie Foster Inspires Teens To Come Out Using Vague, Rambling Riddles",1
"Report: Rising Number Of Weak, Emasculated Men Working As Stay-At-Home Dads",1
"Trump Offers Clear, Historical Precedent For Deploying U.S. Military With No Provocation",1
Parasitic Space Worm Controlling Mark Kelly’s Body Announces Arizona Senate Bid,1
"Mom Wants To Know If You Could Use Grandma’s Antique, 12-Person Dining Room Table In Your Studio Apartment",1
Roger Goodell Lays Wreath At National Football League Cemetery In Super Bowl Tradition,1
America's Breathiest Singer? - America's Best - Ep. 1,1
Jane Goodall Said What?!,1
Family Mercifully Pulling Plug On Grandfather Unaware They Sending Him Directly To Hell,1
"Super Bowl Stadium Solemnly Stands, Places Hands Over Heart For Maroon 5 Halftime Show",1
The Green New Meal,1
Humiliated Baboon Unable To Keep Ass Swollen In Front Of Mate,1
Aging Mount St. Helens Starting To Think Erupting Days Are Behind It,1
Top Democrats Call On Virginia Governor To Resign,1
"We Literally Do Not Give A Fuck: Rhode Island Is Expecting 4 Inches Of Snow This Week And Can Also Eat Shit For All We Care, Get This Off Our Timeline",1
Unconstitutional Presidency: The Constitution Clearly States That It Is Illegal For A Dumb Orange Man To Be President,1
Baskin-Robbins’ Cash Register Interface Just Big Button For Ice Cream,1
Potentially Troubling: This Brain Surgeon Has The Results Of An Internet IQ Test Hanging Where His Med School Diploma Should Be,1
Dave Grohl Said What?!,1
Democrats Pick Georgia’s Stacey Abrams To Give State Of The Union Rebuttal,1
It's the considerate thing to do.,1
"Overcome Stress By Visualizing It As A Greedy, Hook-Nosed Race Of Creatures",1
Emaciated Peter Alexander Burns Podium For Warmth After Being Locked In Abandoned Press Briefing Room Since December,1
Wikipedia Celebrates 750 Years Of American Independence,1
Maybelline Announces It Will Stop Testing New Products On Unsuspecting Customers In The Middle Of The Night,1
Brexit Could Be Delayed Until 2021,1
Sessions: ‘I Am Proud To Have Served White America’,1
Ariana Grande Said What?!,1
Mark Ruffalo Said WHAT?!,1
Michael Jackson Estate Releases New Documentary Alleging King Of Pop Gets Lifetime Pass For ‘Thriller’,1
Elliott Abrams Defends War Crimes As Happening Back In The ’80s When Everyone Was Doing It,1
Masked Vigilante Takes Terrorizing Black Community Into Own Hands After Local Law Enforcement Fails To Do So,1
"Donald Trump Jr. Divorce Leaves Confused, Heartbroken Nation Wondering Why Bad Things Happen To Good People",1
Area Man Stops Self After Eating 3 Advent Calendars,1
Offended Mark Meadows Reminds Colleagues He Never Once Complained About Capitol’s Integrated Drinking Fountains,1
Cereal Commercial Completely Neglects Showing Numerous Life Problems Character Faces Beyond Breakfast,1
Heartwarming: These Awesome Teen Volunteers Call Nursing Home Residents Once A Week To Remind Them About Swamps,1
Tornado Creeped Out By Man Who Keeps Following It In Truck And Filming It,1
New Iowa Poll Finds Majority Of Democrats Would Vote For Candidate Named ‘Bobby Cheeseburger’,1
God Admits He Rarely Forgives,1
You’ll Never Learn To Love Your Body Unless You Come Do Chores Around My Yard,1
"I Used To Be Pro-Gun Control. But Now...I Think I’m Gonna Hurl, You Guys!!!",1
NASA Plans First All-Female Spacewalk,1
"Parent Of The Year: When His Daughter Got Her First Period, This Super Dad Shit His Pants And Explained It’s Pretty Much The Closest He Can Get To That",1
Homicide Detective Wishes He Could Go One Case Without Having To Solve Elaborate Riddle,1
Privacy Scandal: Mark Zuckerberg Is Being Chased By A Shotgun-Toting Farmer After Ignoring The Old Man’s Rule Not To Collect His Beautiful Daughter’s Personal Data,1
Beached Whale Trying To Hold On Until Sea Levels Rise,1
"Worth A Shot: Tylenol Announced They’re Going To Try Jacking Up The Price Of Tylenol To $1,000 A Pill Like Other Drugs Do And See If People Keep Buying It",1
John Bolton Insists Iran Likely Harboring Dangerous Terrorist Osama Bin Laden,1
New Evidence Suggests President George Washington Sent Woodcut Of Penis To Secretary,1
Chinese Man Worried You Can’t Have Respectful Debate About How Amazing Government Is Anymore,1
"Feminism Win! This Artist Reimagined Mario As Saying ‘It’s-a She, Susan B. Anthony!’",1
Poor Attendance At Intervention A Real Wake-Up Call,1
Report: American People Lead World In Compressing Big Sandwiches So They’re Bitable,1
"Grandiose Delusion Of Own Self-Importance Only Thing Keeping CEO Alive, Doctors Say",1
Fanatically Devoted Nerd Could Potentially Turn On Simon Pegg At Any Moment,1
General Mills Releases New Lucky Charms With 15 Percent Less Leprechaun Meat,1
Um Okay Sure: 5 Types Of Trees Or Whatever Lol,1
"‘You Are The Jewel Of My Collection,’ Says Saudi Prince While Guiding Frightened Jared Kushner Toward Harem",1
New Ted Cruz Attack Ad Declares Beto O’Rourke Too Good For Texas,1
5 Things To Know About ‘Glass’,1
Baby Knocked Out With Cough Syrup Praised For Being Such A Good Little Traveler,1
Man Thanks God He's Not Sexually Attracted To Children,1
Buck naked or thong?,1
Bob Barker Said What?!,1
Man Looks On Helplessly As Variants Of His Nickname Evolve And Multiply At Breakneck Speed,1
"Tweet For Everything: In 2009, Donald Trump Tweeted That Robert Mueller Is An Honest Prosecutor Who Will Lock Him Up In Prison One Day",1
This Will Change The Way You Watch ‘The Social Network’,1
"‘Someone In This Room Tonight Will Be Murdered By An Illegal Immigrant,’ Announces Trump Just Before Lights Go Out",1
Super Bowl Halftime Show Marred By Functioning Sound System,1
"‘These Kids Should Be In School Instead Of Protesting,’ Say People So Tantalizingly Close To Getting The Point",1
Seventh-Grade Class Scrambling To Piece Together Teacher’s Home Life From Desktop Background Before PowerPoint Opened,1
Yosemite Closed Indefinitely After Bear Spotted In Park,1
Venezuela President: U.S. Invasion Would Be Worse Than Vietnam,1
Beto O’Rourke Announces He Starting Obama Cover Campaign,1
Report: What’s A Pretty Lady Like You Doing Around An Article Like This?,1
Trump Ramps Up Attacks On John McCain By Dragging Senator’s Exhumed Corpse Behind Motorcade,1
Barack Obama Said What?!,1
Teddy Bear Feels Terrible For Sparking ‘What Are We?’ Conversation,1
"Pope Francis: ‘Jesus—I Get Molesting Kids, But Nuns Too?’",1
Federal Reserve Cites Healthy Economy In Decision To Have Baby,1
Aunt Scores Big With Nephews By Dropping Bombshell Story About Mom Smoking Weed As Teenager,1
Man Googling ‘Tender Lump On Neck’ About To Begin Exciting New Phase In Life,1
Man Always Makes Sure To Put Phone On Silent Before Misplacing It,1
Report: Just Go Ahead And Tell Yourself Bribery Is The Only Reason You Didn’t Get Into Columbia,1
Car Parked With Windshield Wipers Halfway Up Offers Glimpse Of World Suspended In Time,1
"2019 marks the 25th Anniversary of ""the onion presents"" sketch comedy album, ""Not For Broadcast""",1
Report: Some People Actually Very Happy,1
Total Rebrand: Justin Bieber Has Announced That He’s Going To Be Like A 1950s Heartthrob Now By Looking Like He’s 60 And Starring In 140 Movies Where He Sings Like A Ghost,1
I'll Tell You What I'd Do If I Were Gay,1
Ralph Northam Admits He Once Engaged In Pedophilia As Part Of Michael Jackson Costume,1
"Dress That Would Have Forever Altered Course Of Woman’s Life Patted, Placed Back On Rack",1
Chicago St. Patrick’s Day Parade Finally Lifts Ban On Snakes,1
Tucker Carlson Spends Entire Show Screaming Over Child Bride He Invited On To Debate Him,1
Sex-Ed FTW: This Pregnant Dog Visits Schools To Teach Children That Just Because You Have Huge Tits Doesn’t Mean They Always Look Good,1
Study: 30% Of People Who Quit Smoking Relapse After Shakily Raising Cigarette Up To Lips When Agreeing To Turn State’s Evidence,1
Coworkers Agog As Employee Introduces New Shirt Into Rotation,1
"Angry, Ranting Twitter User Really Needs To Move Out Of Parents’ Basement",1
Nation Demands New Photograph Of Edward Snowden,1
Jimmy Carter Concerned Desire For Fresh Faces In Democratic Party May Hurt His Chances In 2020,1
U.S. Army Now Just Chasing Single Remaining ISIS Soldier Around Ruins Of Syrian Village,1
Not Quite How It Works: Mom Posted A ‘But Her Emails’ Meme Underneath The Status Her Friend Posted About Putting Her Dog To Sleep,1
Please help us out.,1
"New Study Finds Staring Out From Balcony With Best Friends Strongest Indicator That This Your City, Your Time",1
Kotex Introduces New Confetti Popper Tampons For Ringing In The New Year,1
10-Pack Of Swiss Miss Bracing Itself To Shoulder Burden Of Holding Together Man’s Depressing Holiday Alone,1
Area Theater Has Strict Rule Against Bringing In Outside Movies,1
Furloughed Federal Employee Starts Online Search For New Government,1
New Sympathetic Alarm Clock Just Lets You Sleep,1
Report: There Still Time To Convert To Christianity Before Christmas Starts,1
Department Of Transportation Announces New Highway Concert Series,1
USC Insists Lori Loughlin’s Daughter Was Admitted Solely Based On Socioeconomic Background,1
Trump To The Rescue: The Fat White Boy Who Was Expelled For Getting Fully Nude On The School Bus To Change Into His Dashiki Was Invited To The White House,1
Lady Gaga Quashes Rumors That She Ever Thought Bradley Cooper Talented In Any Way,1
Inconsiderate Jackass Takes Up Entire Parking Space,1
Man Playing ‘Battlefield V’ Has Now Spent More Of Life Fighting Nazis Than Grandfather Did,1
Showbiz Nepotism: 90% Of Actors Working In Hollywood Only Got Where They Are Because Their Dad Is Jeff Garlin,1
Report: Key Goes In But Won’t Turn,1
"‘That First Date Is Going Terribly,’ Think Diners Watching Couple Celebrate 5th Anniversary",1
"Maximum-Security Prison Houses State’s Most Hardened, Violent Guards",1
"If SEAL Team 6 Isn’t Using The Porn They Took From Osama Bin Laden’s Compound, I’d Be Happy To Take It Off Their Hands",1
"ET, Access Hollywood, TMZ Choppers Hovering Above Scene Of Gruesome Red Carpet Dress",1
Bryce Harper Asks If Phillies Willing To Move To Another City,1
Can Hank Finish The 14 Teams Left In His MLB Season Preview Before He Passes Out From Exhaustion?,1
"Divorced Man Doesn’t Even Recognize Smiling, Happy Family In Photo That Came With Frame",1
Inconsolable Jeff Sessions Tries To Commit Suicide By Smoking Joint,1
Tour Becoming One-On-One Between Guide And Man Who Knew Name Of McKinley’s Assassin,1
Mila Kunis Said What?!,1
John Hickenlooper Announces Support For Nuking Australia Just To See If Anyone Paying Attention,1
Overstepping Their Bounds: CNN Has Begun Sending Way-Too-Casual Push Notifications Announcing They’re Tired And Can’t Wait For The Weekend,1
Millions Of Americans Shocked To Discover Favorite Movie Directed By Woman,1
God Admits Heaven Was Way Cooler In The ’70s,1
"Newsroom : New Wearable Feedbags Let Americans Eat More, Move Less",1
5 Things To Know About The Orchids Of Asia Day Spa Controversy,1
So Embarrassing: This Girl Who Left Math Class To Go To The Bathroom For 20 Minutes Was Clearly Giving Birth To Octuplets,1
Why do you love that smell?,1
Frazzled Robert Mueller Walking Around With Piece Of Russia Investigation Document Stuck To His Shoe,1
"‘C’mon, C’mon,’ Says Matt Damon Desperately Searching For Own Name On List Of IMDB User Dolphinsoul60’s Top 100 Actors",1
"NHL Woos Fans By Increasing Scoring With Bigger Nets, 3-Point Line",1
Hawaii Could Increase Legal Age Of Smoking To 100,1
Michael Jackson Estate Questions Why Accusers Only Coming Forward Steadily Since Early 1990s,1
"Trump Invites Supporter, BBC Cameraman To Finish Altercation At White House",1
"Group Of Friends Engage In Passionate, Incoherent Discussion About Current Events",1
"‘Coffee Cultivation Merely Extends The System Of Colonial Oppression,’ Recite Nation’s 180,000 Radicalized Starbucks Employees After 3-Hour Anti-Bias Training",1
How America Can Become Less Divided By Increasing The Number Of Murals Of People Holding Hands,1
Share This Video With Your Significant Other To Ask For Permission To Watch A Movie That Has Nudity In It,1
Report: Some Small Town Enjoying Last Days Of Anonymity Before Harrowing Tragedy,1
"BREAKING: Daniel Throwing His Life Away, You Should Call Him, He Dropped Out Of Wharton—Wharton, For God’s Sake",1
MADD PSA Clarifies It’s Okay To Drive Drunk If It’ll Be Big Pain To Get Car Tomorrow,1
Improving User Experience: Facebook Has Introduced A New Service That Will Block Facebook For $20 A Month,1
First Automated Foxconn Machine Immediately Tries To Commit Suicide,1
Progress: Iowa Has Officially Replaced Columbus Day With Columbus Hour,1
Tom Hanks Said WHAT?!,1
Making It Work: This Unhappily Married Couple Has Decided Not To Divorce For The Sake Of The Guy Who’s Stuck In Their Chimney,1
It Happened To Me: Nick Took Over My School And Wouldn’t Leave,1
Tom Brady Feeling Guilty After Gorging Self On Full Order Of Kansas-City-Style Tap Water,1
Feminism FTW: This Amazing Body-Positive Instagram Ad Campaign Is Empowering Women To Buy A Bra That Costs $95,1
Trump Confirms All Violent Options On The Table In Venezuela,1
Gordon Ramsay Said What?!,1
Jussie Smollett Arrives In Court Wearing Full-Body Cast,1
Fringe Catholic Sect Doesn’t Tolerate Child Abuse,1
Party Guest Figures Bedroom Dresser Probably Where Host Wants Everyone To Leave Empty Cans,1
Experts Caution New Car Loses 90% Of Value As Soon As You Drive It Off Cliff,1
Trump Boys Defend Sending Saudi Arabia Plans For Cool Missile On Personal Etch A Sketch,1
George Lucas Said What?!,1
Ingenuity FTW: Under Armour Unveiled A New Hoodie With An Additional Hood In Front That You Can Vomit Into,1
Adam Silver Sends League-Wide Memo Just Asking Players Where The Fuck They Want To Play,1
Heartwarming: These Parents Had The Most Adorable Girth Reveal Party To Announce That They’re Having A Fat Baby,1
Teen On Verge Of Either Joining ISIS Or Getting Super Into Rollerblading,1
Alexandria Ocasio-Cortez Said What?!,1
I Don’t Let My Kids Watch Winnie The Pooh Because I Don’t Want Them Idolizing A Fat Virgin,1
Report Finds Child Poverty Could Be Cut In Half In Just 10 Years With Significant Investment,1
A Bold Stance: The U.S. Army Is Angrily Tweeting How It’s Total Bullshit That 12-Year-Olds Are Basically Considered Adults On Advil Directions But Not During Wartime,1
Wary Michael Jackson Hologram Just Trying To Keep Low Profile,1
Francis Ford Coppola Reveals Every ‘Godfather’ Film Took Place In Same Narrative World,1
Free massages!!,1
Casino Reporting Steady Profits From Slot Machine That Promises Players They Will Lose,1
Brutalist Beaver Constructs Paul Rudolph-Inspired Dam,1
Onion Founding Editor Scott Dikkers and Clickhole Editor in Chief Jermaine Affonso Podcast (I know this isn't a Onion article but still thought it'd be appreciated here),1
Parenting Win! The NBA Is Attaching Diaper Changing Tables To All Of Its Backboards!,1
Biden Unveils New Health Initiative To Make U.S. Women Hotter,1
Weak-Willed Intellectual Infant Checks To See How Many More Pages Left In Book Chapter,1
"Bow Down, Bitches: Mom Just Got Her Makeup Done For Free By The Clinique Lady At Macy’s And Now She’s Strutting Through The Mall Toward Ruby Tuesday Like It’s A Goddamn Runway",1
Scientists Discover Mollusks Are Next Evolutionary Stage For Humans,1
Trump Admits He Assumed Roger Stone Was Already In Prison,1
Study: No Two People Have Listened To Same Band Since 2003,1
How People Are Radicalized Online,1
4 Times In ‘Legally Blonde’ Where Reese Witherspoon Breaks Character To Explain That Women Aren’t Going To Get A Better Movie Than This For The Next 20 Years,1
How The Mighty Have Fallen: Jeff Bezos Has Blown His Entire Fortune Trying To Win A Giant Stuffed Taz At Six Flags,1
"It’s Not An Easy Thing To Admit When You’re Wrong, And That’s Why I Won’t Do It",1
"ISS Astronaut Sick Of Sharing Confined Space With Crass, Disgusting Partner From Polaris 8",1
